t,gx,gy,gz,ax,ay,az,mx,my,mz,qw,qx,qy,qz,bgx,bgy,bgz
385.19,-0.00139901,-0.0038117,0.00486085,0.293511,-0.284085,-9.63543,13.5863,15.8502,43.4618,-0.911022,-0.00987428,-0.00737869,0.412174,0.00573994,0.00276764,0.0081068
385.2,-3.56636e-05,-0.00271026,0.00398204,0.186845,-0.24501,-9.67422,12.2615,15.3142,43.5678,-0.911017,-0.00982876,-0.0073785,0.412186,0.00580196,0.00279601,0.0080675
385.21,-0.00319116,0.000264608,0.00506312,0.219168,-0.301058,-9.62236,12.9417,15.2641,44.88,-0.911012,-0.00978093,-0.00738059,0.412199,0.00576733,0.00275434,0.00798774
385.22,-0.0014788,-0.00081961,0.00274023,0.226619,-0.295146,-9.71594,12.7548,14.9897,44.2914,-0.911007,-0.00973089,-0.00738493,0.412211,0.00573562,0.00278522,0.00797042
385.23,-0.00486688,-0.00331869,0.00619974,0.194659,-0.194549,-9.69156,12.768,16.4131,43.318,-0.911002,-0.00967873,-0.00739148,0.412223,0.00576426,0.00278933,0.00797472
385.24,-0.00635123,0.00345556,0.00698032,0.247733,-0.318984,-9.61958,12.443,14.9523,43.5863,-0.910997,-0.00962453,-0.00740023,0.412235,0.0057231,0.00274696,0.00798463
385.25,-0.00479452,0.00204292,0.00336313,0.318928,-0.201903,-9.65856,12.9922,15.583,43.7495,-0.910992,-0.00956838,-0.00741113,0.412247,0.00572041,0.00276057,0.00798928
385.26,-0.00622597,0.00346949,0.0067995,0.241284,-0.285027,-9.75438,12.389,14.6669,43.9262,-0.910987,-0.00951039,-0.00742415,0.412259,0.00565334,0.00282291,0.00793238
385.27,-0.00839361,0.000286031,0.00565471,0.290693,-0.211343,-9.63172,12.4901,16.1335,42.6751,-0.910982,-0.00945066,-0.00743926,0.41227,0.00566286,0.00282821,0.0079585
385.28,-0.00708322,0.00372936,0.0012852,0.169668,-0.205535,-9.74598,13.2713,15.6743,43.7489,-0.910977,-0.00938927,-0.00745643,0.412282,0.00559502,0.00283458,0.0079582
385.29,-0.00819993,0.00312302,0.00504302,0.275886,-0.290025,-9.75343,13.5196,15.8766,44.0814,-0.910973,-0.00932633,-0.00747561,0.412294,0.00562586,0.00287091,0.00797189
385.3,-0.00803862,0.00256448,0.00759977,0.166217,-0.235269,-9.71921,12.7455,16.0709,44.2056,-0.910968,-0.00926194,-0.00749677,0.412305,0.00566519,0.00287105,0.00797416
385.31,-0.00740677,-0.000434103,0.00496175,0.21051,-0.287941,-9.71144,12.4359,15.1913,44.33,-0.910963,-0.0091962,-0.00751986,0.412317,0.005619,0.00287771,0.00797937
385.32,-0.00555521,0.00171619,0.00494099,0.215118,-0.192459,-9.79176,12.7283,15.5212,43.8241,-0.910958,-0.00912923,-0.00754485,0.412328,0.00566207,0.00287906,0.00799484
385.33,-0.0113416,0.00279276,0.0073569,0.277928,-0.235131,-9.85325,12.4021,15.2026,43.0952,-0.910954,-0.00906113,-0.0075717,0.41234,0.0056342,0.00288591,0.00800108
385.34,-0.0111357,0.0014655,0.00641684,0.214554,-0.19941,-9.78682,12.7489,16.9592,44.1411,-0.910949,-0.008992,-0.00760036,0.412351,0.0056572,0.00288308,0.00797875
385.35,-0.0118221,0.00535193,0.00577338,0.369724,-0.218684,-9.84897,13.5933,15.4385,44.2969,-0.910944,-0.00892196,-0.00763079,0.412362,0.00570552,0.00288292,0.00807174
385.36,-0.0102695,0.00096073,0.00442595,0.300847,-0.360761,-9.77758,12.4566,15.0103,45.1781,-0.91094,-0.00885111,-0.00766295,0.412373,0.00577727,0.00288314,0.00801027
385.37,-0.00567554,0.00540585,0.00469162,0.321869,-0.25044,-9.78786,13.2191,16.3579,44.0317,-0.910935,-0.00877956,-0.00769678,0.412384,0.00580779,0.00285972,0.00799033
385.38,-0.0103066,0.000506939,0.007321,0.132685,-0.306071,-9.7695,12.2046,15.805,43.4125,-0.910931,-0.00870743,-0.00773224,0.412395,0.00579989,0.00281638,0.00795628
385.39,-0.0106142,0.00590394,0.00186021,0.216222,-0.265946,-9.89544,12.0341,15.7243,44.1195,-0.910926,-0.00863484,-0.0077693,0.412406,0.00585907,0.00281326,0.00798127
385.4,-0.0112618,0.00473732,0.00558411,0.245304,-0.246375,-9.80568,12.7531,14.6606,43.4967,-0.910921,-0.00856188,-0.00780789,0.412417,0.00583395,0.00282606,0.0079657
385.41,-0.0109393,0.00356197,0.00607714,0.293496,-0.285928,-9.89058,12.5255,15.2917,43.4816,-0.910917,-0.00848868,-0.00784797,0.412428,0.00580159,0.0027891,0.00791682
385.42,-0.0117865,0.00314236,0.00205401,0.336799,-0.252789,-9.82988,12.6652,15.4695,43.6929,-0.910912,-0.00841535,-0.00788949,0.412439,0.00581022,0.00278337,0.00792158
385.43,-0.0146925,0.00668659,0.00520463,0.239003,-0.168548,-9.91794,12.8858,15.4595,43.8644,-0.910908,-0.008342,-0.0079324,0.412449,0.00581743,0.002722,0.00794715
385.44,-0.0110947,0.00390761,0.00601778,0.206391,-0.205059,-9.82828,12.4337,15.3603,44.2717,-0.910903,-0.00826875,-0.00797665,0.41246,0.00589004,0.00275477,0.00790768
385.45,-0.0119067,0.00679443,0.00461747,0.132391,-0.185063,-9.90901,12.6014,15.367,43.4411,-0.910899,-0.00819572,-0.00802219,0.412471,0.00591321,0.00268747,0.00784412
385.46,-0.00966645,0.00671273,0.00366126,0.29817,-0.188834,-9.91688,13.3244,15.5186,43.9851,-0.910894,-0.00812301,-0.00806897,0.412481,0.00590368,0.0027381,0.00786005
385.47,-0.00848381,0.00688074,0.00472809,0.186916,-0.232604,-9.87045,12.0518,15.8232,44.2698,-0.91089,-0.00805073,-0.00811694,0.412492,0.00581689,0.00270378,0.00788021
385.48,-0.010863,0.00393672,0.00727032,0.274956,-0.207454,-9.94461,12.1108,15.5357,43.5619,-0.910885,-0.00797902,-0.00816604,0.412502,0.0057882,0.00266696,0.00791308
385.49,-0.0121345,0.00396855,0.0051165,0.275102,-0.200421,-10.0011,13.0977,14.9125,44.3633,-0.910881,-0.00790797,-0.00821622,0.412512,0.00582445,0.00265441,0.00787652
385.5,-0.0093474,0.00729696,0.00452735,0.21809,-0.17143,-9.9881,12.5565,16.226,43.7449,-0.910876,-0.00783769,-0.00826744,0.412522,0.00578425,0.00265931,0.0079043
385.51,-0.0107032,0.00577939,0.00539015,0.249564,-0.179311,-9.92615,12.8611,14.3917,43.5701,-0.910872,-0.00776831,-0.00831963,0.412533,0.00579358,0.00262395,0.00785219
385.52,-0.00888342,0.00693356,0.00887244,0.288249,-0.206519,-9.91957,13.2633,15.7355,43.7322,-0.910867,-0.00769993,-0.00837276,0.412543,0.00574567,0.0025287,0.00788089
385.53,-0.00905645,0.00744129,0.00657174,0.360998,-0.184841,-10.0385,12.2763,14.8941,43.8509,-0.910863,-0.00763266,-0.00842675,0.412553,0.00576269,0.00256626,0.00787287
385.54,-0.00919608,0.00849372,0.00308769,0.235645,-0.184082,-9.94854,12.8639,16.0178,42.9129,-0.910858,-0.00756662,-0.00848157,0.412563,0.00576318,0.00258347,0.00782981
385.55,-0.0116035,0.0112486,0.00505791,0.238076,-0.207283,-9.97011,13.0352,14.6593,43.1019,-0.910854,-0.0075019,-0.00853715,0.412573,0.00580304,0.00256937,0.00782273
385.56,-0.0096977,0.00638642,0.0079443,0.26348,-0.260224,-10.0796,12.4213,14.9151,44.1392,-0.910849,-0.00743861,-0.00859345,0.412583,0.00579784,0.00256699,0.00780208
385.57,-0.0113252,0.00755323,0.00560977,0.312924,-0.29782,-10.06,12.7298,15.3009,43.7551,-0.910845,-0.00737687,-0.00865041,0.412592,0.00583013,0.00260671,0.00777308
385.58,-0.00888046,0.00921531,0.00719415,0.177497,-0.0754143,-9.96572,12.5618,15.2174,44.5181,-0.91084,-0.00731677,-0.00870798,0.412602,0.00581536,0.00261622,0.00774265
385.59,-0.0117039,0.00855501,0.00752403,0.296043,-0.271397,-10.1122,12.9564,14.8913,44.052,-0.910836,-0.00725842,-0.00876612,0.412612,0.00576829,0.00261127,0.00771595
385.6,-0.00893011,0.0105066,0.00489791,0.24312,-0.149335,-10.0584,12.7245,15.8477,43.3741,-0.910831,-0.00720192,-0.00882476,0.412622,0.0057701,0.00261641,0.00768706
385.61,-0.0128261,0.00798366,0.00885689,0.315086,-0.169359,-10.0292,12.0775,15.2004,44.5583,-0.910827,-0.00714737,-0.00888385,0.412631,0.00573393,0.002647,0.00774209
385.62,-0.0103059,0.00713959,0.00597255,0.251894,-0.317865,-10.0802,13.0827,15.1545,42.8472,-0.910822,-0.00709485,-0.00894336,0.412641,0.00581609,0.00269924,0.00774152
385.63,-0.00858848,0.0127174,0.00579759,0.231686,-0.142876,-10.0039,12.6278,15.1246,44.2395,-0.910818,-0.00704448,-0.00900321,0.41265,0.00570587,0.00273445,0.00775764
385.64,-0.00702872,0.00898282,0.00703515,0.212452,-0.198542,-10.1206,12.8909,15.0285,43.6147,-0.910813,-0.00699634,-0.00906337,0.41266,0.00569244,0.00274314,0.00774686
385.65,-0.0041589,0.0104065,0.00829469,0.201312,-0.0705862,-10.1629,12.7365,15.242,43.3408,-0.910809,-0.00695052,-0.00912379,0.412669,0.00571265,0.0026698,0.00775233
385.66,-0.00682127,0.0129356,0.00593496,0.271064,-0.192858,-10.1223,13.2255,15.1549,43.168,-0.910804,-0.00690712,-0.00918442,0.412678,0.00576193,0.00267558,0.00784443
385.67,-0.00279756,0.00902706,0.00510769,0.221303,-0.284446,-10.1374,12.7257,15.7399,43.35,-0.9108,-0.00686621,-0.0092452,0.412688,0.00578885,0.00269712,0.00785916
385.68,-0.0068725,0.0120161,0.00689376,0.27388,-0.24989,-10.2342,13.6637,15.0517,43.4423,-0.910795,-0.00682788,-0.00930609,0.412697,0.00576614,0.00267153,0.00780243
385.69,-0.0122876,0.00853891,0.00538836,0.270658,-0.150058,-10.0426,12.8359,15.0846,43.5879,-0.910791,-0.00679221,-0.00936705,0.412706,0.00578199,0.00265335,0.00776738
385.7,-0.005549,0.0112712,0.00730317,0.230663,-0.170419,-10.1941,12.4155,15.516,43.7607,-0.910786,-0.00675929,-0.00942802,0.412715,0.00575028,0.00267782,0.00772629
385.71,-0.00253124,0.00951805,0.00541262,0.290276,-0.149053,-10.1272,13.1408,15.414,44.4754,-0.910782,-0.00672918,-0.00948897,0.412725,0.00569179,0.00269996,0.00780307
385.72,-0.00405464,0.010785,0.00433449,0.302612,-0.203454,-10.2989,13.6759,16.8081,43.3893,-0.910777,-0.00670197,-0.00954984,0.412734,0.00569856,0.0026613,0.00777693
385.73,-0.00364651,0.0125446,0.00594336,0.251488,-0.21514,-10.2319,11.6974,14.8415,44.8182,-0.910772,-0.00667771,-0.0096106,0.412743,0.0057464,0.00267721,0.0077687
385.74,-0.00198522,0.0140553,0.00860435,0.236161,-0.0872808,-10.2666,12.9153,14.5424,43.4206,-0.910768,-0.00665649,-0.0096712,0.412752,0.00576724,0.00259134,0.00769852
385.75,-0.00176962,0.00823284,0.00436427,0.225289,-0.122187,-10.2446,13.4351,15.5565,43.7121,-0.910763,-0.00663836,-0.0097316,0.412761,0.00573867,0.00262347,0.00769627
385.76,-0.0010547,0.0123346,0.00525522,0.284658,-0.140054,-10.1885,12.9222,13.8782,44.3279,-0.910759,-0.00662338,-0.00979176,0.41277,0.00566394,0.00266561,0.00764188
385.77,-0.00379542,0.0108797,0.00264357,0.261332,-0.151352,-10.1894,11.5688,14.5763,43.6058,-0.910754,-0.00661161,-0.00985164,0.412778,0.0057196,0.00270332,0.00765868
385.78,-0.00125795,0.0135749,0.00714022,0.300731,-0.214988,-10.2243,11.6162,15.2424,44.2369,-0.91075,-0.00660311,-0.0099112,0.412787,0.00576515,0.00272439,0.00770694
385.79,0.00216801,0.00927073,0.00664307,0.256657,-0.205548,-10.2732,12.2639,15.6868,43.5865,-0.910745,-0.00659793,-0.0099704,0.412796,0.00576024,0.00272425,0.00772615
385.8,0.00084799,0.0124106,0.00841669,0.313273,-0.133673,-10.3434,12.0727,15.3629,43.9619,-0.91074,-0.00659612,-0.0100292,0.412805,0.00573363,0.00276714,0.00776909
385.81,-0.000398638,0.0140463,0.00850316,0.29511,-0.187843,-10.2793,13.8431,15.5361,44.148,-0.910736,-0.00659773,-0.0100876,0.412814,0.00565189,0.00280886,0.00773705
385.82,0.000698583,0.015555,0.00801844,0.219116,-0.203031,-10.218,13.5854,15.5003,44.2035,-0.910731,-0.00660278,-0.0101455,0.412822,0.00562655,0.00278403,0.00783736
385.83,0.00307953,0.014153,0.00745914,0.254539,-0.0967918,-10.2688,13.4037,14.8913,44.0684,-0.910727,-0.00661133,-0.0102029,0.412831,0.00554374,0.00278102,0.00778194
385.84,0.0046565,0.0126143,0.00761696,0.374412,-0.257923,-10.2706,12.1352,14.4582,44.3224,-0.910722,-0.00662341,-0.0102598,0.41284,0.00553244,0.00283401,0.00779638
385.85,0.00371791,0.0128757,0.00656516,0.360662,-0.082427,-10.294,12.7866,15.5645,43.5632,-0.910717,-0.00663905,-0.0103161,0.412848,0.00557394,0.00283608,0.00779709
385.86,0.00590044,0.0161025,0.00852592,0.269617,-0.173264,-10.2625,13.4376,15.5451,43.3713,-0.910713,-0.00665828,-0.0103719,0.412857,0.00557581,0.00286646,0.0078139
385.87,0.0057131,0.0145277,0.00504121,0.329819,-0.144373,-10.3976,13.0697,15.4084,44.1775,-0.910708,-0.00668111,-0.010427,0.412865,0.00550921,0.0028715,0.007808
385.88,0.00311519,0.0136851,0.00611624,0.314587,-0.0826951,-10.3386,12.4204,15.4997,44.7443,-0.910703,-0.00670758,-0.0104815,0.412874,0.00554272,0.00288527,0.00782219
385.89,0.00872654,0.0164879,0.00412748,0.292722,-0.186134,-10.3802,12.5127,14.7946,43.5735,-0.910698,-0.0067377,-0.0105353,0.412882,0.00550358,0.00289257,0.00781786
385.9,0.00940179,0.0151328,0.00545917,0.342723,-0.159879,-10.322,11.9205,15.1095,44.0738,-0.910694,-0.00677148,-0.0105884,0.412891,0.00541714,0.00291866,0.00785135
385.91,0.0101222,0.0155033,0.00523268,0.165721,-0.16077,-10.3517,13.3332,16.0989,44.3543,-0.910689,-0.00680893,-0.0106408,0.412899,0.00541936,0.00289745,0.00785534
385.92,0.012366,0.0134078,0.0049362,0.260474,-0.170906,-10.438,12.8283,15.2306,43.6636,-0.910684,-0.00685005,-0.0106925,0.412908,0.00536188,0.00287663,0.00789861
385.93,0.00931122,0.0139511,0.00779016,0.270666,-0.105723,-10.4271,12.8495,14.8953,44.4859,-0.91068,-0.00689486,-0.0107434,0.412916,0.00532094,0.00287746,0.00789555
385.94,0.0116008,0.0148621,0.00342859,0.245597,-0.161069,-10.3964,12.5924,14.8448,44.3023,-0.910675,-0.00694334,-0.0107936,0.412925,0.0053122,0.00282739,0.00787157
385.95,0.00932832,0.0161466,0.00462738,0.296702,-0.169644,-10.4088,12.6011,15.9821,43.5447,-0.91067,-0.00699549,-0.0108429,0.412933,0.00531642,0.00281516,0.00787532
385.96,0.0122465,0.0155631,0.00881508,0.29687,-0.0366476,-10.3725,11.6261,15.8716,44.5545,-0.910665,-0.0070513,-0.0108914,0.412941,0.00527817,0.00279107,0.00783594
385.97,0.0125554,0.0167787,0.00361356,0.400215,-0.0775407,-10.3871,12.3465,15.0343,44.3121,-0.91066,-0.00711077,-0.0109392,0.41295,0.00529327,0.00277918,0.00786294
385.98,0.0142063,0.0182061,0.00559832,0.350343,-0.0939776,-10.4152,12.3077,15.0637,43.8721,-0.910656,-0.00717386,-0.010986,0.412958,0.00521146,0.00281623,0.00785523
385.99,0.0128641,0.0171551,0.00409781,0.32576,-0.192169,-10.5058,11.9374,14.5876,44.2099,-0.910651,-0.00724057,-0.0110321,0.412966,0.00524134,0.00280425,0.00779521
386,0.0161221,0.0152401,0.00599346,0.265939,-0.249976,-10.3413,12.6957,15.7223,43.4069,-0.910646,-0.00731086,-0.0110772,0.412974,0.00518893,0.00276662,0.00782399
386.01,0.0136565,0.0183106,0.00345693,0.271965,-0.103996,-10.331,11.9979,14.4132,44.5356,-0.910641,-0.00738472,-0.0111216,0.412983,0.00526139,0.00280008,0.00783503
386.02,0.0174892,0.0154105,0.00506798,0.257898,-0.176142,-10.3391,11.7619,15.7868,43.4258,-0.910636,-0.0074621,-0.011165,0.412991,0.0052767,0.00278664,0.00782564
386.03,0.0132801,0.0185585,0.00817145,0.311972,-0.159654,-10.4047,12.6249,14.7331,43.6987,-0.910631,-0.00754297,-0.0112076,0.412999,0.00523665,0.00279622,0.0078267
386.04,0.0186195,0.0191475,0.00731334,0.415507,-0.213966,-10.4352,12.2247,14.7369,44.3296,-0.910626,-0.0076273,-0.0112492,0.413007,0.0052155,0.00282794,0.00776444
386.05,0.0191615,0.0169465,0.00489986,0.324754,-0.0997958,-10.4157,12.6563,15.7446,44.1005,-0.910621,-0.00771504,-0.01129,0.413015,0.00518156,0.00282666,0.0077838
386.06,0.0189139,0.0162883,0.00489838,0.33557,-0.136127,-10.4415,11.8898,16.5693,44.3816,-0.910616,-0.00780615,-0.0113299,0.413023,0.00522849,0.00278779,0.00773341
386.07,0.0191858,0.0191571,0.00761754,0.311997,-0.178344,-10.4975,12.3071,13.6944,45.2113,-0.910612,-0.00790057,-0.0113689,0.413031,0.00527023,0.00271733,0.00776247
386.08,0.0221602,0.0193562,0.00354473,0.305374,-0.0808474,-10.4169,12.7004,15.2812,43.9616,-0.910607,-0.00799826,-0.0114071,0.41304,0.00529441,0.00279392,0.00776983
386.09,0.0209454,0.0193461,0.00671969,0.296302,-0.148827,-10.46,11.7833,15.7737,44.8014,-0.910602,-0.00809915,-0.0114443,0.413048,0.00531349,0.00282169,0.00779029
386.1,0.0213485,0.016941,0.00592897,0.375661,-0.209826,-10.44,11.9438,15.7671,44.1996,-0.910596,-0.00820319,-0.0114807,0.413056,0.00526018,0.00282644,0.00781976
386.11,0.023512,0.0183058,0.00597324,0.249359,-0.148202,-10.4897,12.9252,15.1333,43.1468,-0.910591,-0.00831031,-0.0115161,0.413064,0.00522772,0.00284988,0.00784618
386.12,0.0205893,0.0152825,0.00535923,0.304226,-0.0859122,-10.4966,12.8459,15.5592,43.7854,-0.910586,-0.00842046,-0.0115508,0.413072,0.00525678,0.00285008,0.00785942
386.13,0.0216366,0.0190682,0.00851483,0.280179,-0.132232,-10.4991,11.987,15.8505,44.2429,-0.910581,-0.00853354,-0.0115845,0.41308,0.00528873,0.00285834,0.00785189
386.14,0.0220331,0.0200345,0.00543088,0.301817,-0.0546727,-10.5176,13.0761,15.9401,43.3814,-0.910576,-0.00864951,-0.0116174,0.413088,0.00528889,0.00285715,0.00788463
386.15,0.0254777,0.0185557,0.0039285,0.254677,-0.155928,-10.4901,12.3663,15.2298,44.0465,-0.910571,-0.00876827,-0.0116495,0.413095,0.00538106,0.00283182,0.00782641
386.16,0.0276581,0.0182932,0.00609247,0.319824,-0.204485,-10.5443,12.9366,15.2152,43.8218,-0.910566,-0.00888976,-0.0116807,0.413103,0.00538756,0.00276429,0.00784744
386.17,0.0242031,0.0178722,0.0106827,0.24767,-0.152343,-10.5706,12.3533,15.3371,44.1303,-0.910561,-0.00901388,-0.0117111,0.413111,0.00542276,0.00278814,0.00789116
386.18,0.0276967,0.0184219,0.00821206,0.289025,-0.189701,-10.5355,13.2364,14.9218,44.44,-0.910555,-0.00914056,-0.0117407,0.413119,0.00538581,0.00276446,0.00791342
386.19,0.0262142,0.0163852,0.0062256,0.33661,-0.194393,-10.4232,11.8372,15.5459,43.3973,-0.91055,-0.00926971,-0.0117696,0.413127,0.00533069,0.00277641,0.00789846
386.2,0.029662,0.0169833,0.00696319,0.398723,-0.151577,-10.4953,12.5128,16.1141,44.5479,-0.910545,-0.00940123,-0.0117976,0.413135,0.00535005,0.00276369,0.00790576
386.21,0.0294174,0.017645,0.00964079,0.264057,-0.122762,-10.5206,12.8342,16.7604,44.0555,-0.91054,-0.00953504,-0.0118249,0.413142,0.00535984,0.00280469,0.00786927
386.22,0.0318348,0.019371,0.00469229,0.387693,-0.180098,-10.5325,11.9584,16.028,43.4828,-0.910534,-0.00967103,-0.0118515,0.41315,0.0053819,0.002833,0.00790202
386.23,0.0290203,0.0182062,0.00384249,0.32554,-0.120503,-10.489,12.3756,15.2675,44.208,-0.910529,-0.00980912,-0.0118773,0.413158,0.00537369,0.00281026,0.00789893
386.24,0.0292886,0.0209758,0.00808844,0.327335,-0.206993,-10.4414,11.9224,15.3156,44.5877,-0.910524,-0.0099492,-0.0119024,0.413166,0.00535953,0.00282886,0.00787158
386.25,0.0271912,0.0178802,0.00398767,0.391489,-0.183156,-10.5095,12.0974,15.4212,44.0475,-0.910518,-0.0100912,-0.0119269,0.413173,0.00538981,0.00281971,0.00784147
386.26,0.0302661,0.0163493,0.00138091,0.336236,-0.16809,-10.5034,12.3557,15.6207,44.9652,-0.910513,-0.0102349,-0.0119507,0.413181,0.00538101,0.0027728,0.00789321
386.27,0.0298238,0.0208223,0.00755161,0.415487,-0.2235,-10.4339,11.9842,15.1055,43.3959,-0.910508,-0.0103803,-0.0119739,0.413189,0.00533956,0.00285585,0.0079006
386.28,0.0282613,0.0191018,0.00473964,0.301479,-0.0955123,-10.4994,11.4598,15.2764,44.2905,-0.910502,-0.0105273,-0.0119965,0.413196,0.00534921,0.00282115,0.0078463
386.29,0.0303324,0.0195557,0.00845377,0.397551,-0.169293,-10.6479,12.935,15.196,43.7008,-0.910497,-0.0106758,-0.0120185,0.413204,0.0053427,0.00282707,0.00781153
386.3,0.0347887,0.0199216,0.00827018,0.351499,-0.152002,-10.538,12.0785,16.231,43.8478,-0.910491,-0.0108256,-0.01204,0.413211,0.00535455,0.00288332,0.00777144
386.31,0.0279521,0.0184166,0.00688594,0.357908,-0.220126,-10.5279,11.88,15.8053,43.9944,-0.910486,-0.0109766,-0.0120609,0.413219,0.00538046,0.00292167,0.00773621
386.32,0.0302329,0.0205913,0.00681956,0.416292,-0.223693,-10.5211,11.9251,16.1685,44.5036,-0.91048,-0.0111288,-0.0120813,0.413226,0.00534216,0.00292812,0.00768627
386.33,0.0307981,0.0176867,0.00661929,0.397503,-0.20417,-10.4615,11.9719,14.7054,44.4666,-0.910475,-0.0112819,-0.0121013,0.413233,0.00540366,0.00291661,0.00765783
386.34,0.0309619,0.0200961,0.0043847,0.357159,-0.23974,-10.4997,12.8163,16.2298,43.3342,-0.910469,-0.011436,-0.0121208,0.413241,0.00537259,0.00291859,0.00765051
386.35,0.031822,0.0194468,0.00921789,0.309257,-0.235373,-10.489,11.7602,15.0365,43.6397,-0.910464,-0.0115907,-0.0121399,0.413248,0.00537276,0.00293134,0.00771867
386.36,0.0324528,0.0197664,0.00337276,0.302126,-0.123677,-10.4883,12.5754,15.5761,44.2915,-0.910458,-0.0117462,-0.0121586,0.413255,0.00538385,0.00293064,0.00768867
386.37,0.0340975,0.0219894,0.00459654,0.385038,-0.263753,-10.5249,12.5164,15.3655,43.858,-0.910453,-0.0119021,-0.0121769,0.413262,0.00538693,0.00288912,0.00759636
386.38,0.0311214,0.0196885,0.00718372,0.379453,-0.214402,-10.4777,12.474,15.0788,42.817,-0.910447,-0.0120585,-0.012195,0.413269,0.00535487,0.00298199,0.00761597
386.39,0.0300241,0.0169971,0.00737662,0.419283,-0.197827,-10.439,12.0778,15.4553,43.5241,-0.910442,-0.0122151,-0.0122127,0.413277,0.00528658,0.00300329,0.00761278
386.4,0.0331188,0.0161507,0.00655217,0.454413,-0.244908,-10.5713,12.107,15.7745,44.4788,-0.910436,-0.0123718,-0.0122302,0.413284,0.00523852,0.00297018,0.00756578
386.41,0.0307606,0.0174739,0.00705505,0.374048,-0.250514,-10.4983,12.0945,15.7539,44.1813,-0.910431,-0.0125286,-0.0122474,0.413291,0.00519854,0.00301809,0.00761737
386.42,0.0328674,0.0207218,0.00728977,0.358696,-0.285982,-10.5801,12.2841,15.1264,44.2256,-0.910425,-0.0126853,-0.0122645,0.413297,0.00521533,0.00302214,0.00760294
386.43,0.0311151,0.0204839,0.00900378,0.316183,-0.115328,-10.413,12.4869,15.5677,43.4951,-0.91042,-0.0128418,-0.0122814,0.413304,0.00516707,0.00307727,0.00763
386.44,0.0318096,0.0174643,0.00694549,0.438476,-0.236504,-10.5154,11.8873,16.2658,43.1794,-0.910414,-0.0129979,-0.0122981,0.413311,0.00514217,0.00297517,0.00767711
386.45,0.0342919,0.0201755,0.007541,0.286527,-0.224434,-10.5254,13.2057,16.1682,43.3863,-0.910408,-0.0131535,-0.0123148,0.413318,0.00519763,0.0029239,0.00770768
386.46,0.0322814,0.015823,0.00540069,0.452162,-0.162901,-10.5137,11.7239,15.4466,44.4443,-0.910403,-0.0133085,-0.0123314,0.413325,0.00518605,0.00289282,0.00773567
386.47,0.0319994,0.0168806,0.00542156,0.423125,-0.249913,-10.4431,12.3311,16.2175,44.3875,-0.910397,-0.0134628,-0.012348,0.413331,0.00518179,0.00286662,0.00776124
386.48,0.0350824,0.0191031,0.00724406,0.378933,-0.190773,-10.4645,12.0077,15.4831,44.3535,-0.910392,-0.0136162,-0.0123645,0.413338,0.00521008,0.00283452,0.00777217
