t,i,v,soc,x_surf,y_surf,T
1299.0,0.00,4.006340,0.766667,0.701204,0.403836,25.764
1300.0,0.00,4.006344,0.766667,0.701204,0.403834,25.760
1301.0,0.00,4.006349,0.766667,0.701204,0.403831,25.757
1302.0,0.00,4.006354,0.766667,0.701204,0.403828,25.753
1303.0,0.00,4.006358,0.766667,0.701204,0.403825,25.749
1304.0,0.00,4.006363,0.766667,0.701204,0.403823,25.746
1305.0,0.00,4.006367,0.766667,0.701204,0.403820,25.742
1306.0,0.00,4.006372,0.766667,0.701204,0.403817,25.739
1307.0,0.00,4.006376,0.766667,0.701204,0.403815,25.735
1308.0,0.00,4.006380,0.766667,0.701204,0.403812,25.732
1309.0,0.00,4.006384,0.766667,0.701204,0.403810,25.728
1310.0,0.00,4.006389,0.766667,0.701204,0.403807,25.725
1311.0,0.00,4.006393,0.766667,0.701204,0.403805,25.721
1312.0,0.00,4.006397,0.766667,0.701204,0.403802,25.718
1313.0,0.00,4.006401,0.766667,0.701204,0.403800,25.715
1314.0,0.00,4.006405,0.766667,0.701204,0.403798,25.711
1315.0,0.00,4.006409,0.766667,0.701204,0.403795,25.708
1316.0,0.00,4.006413,0.766667,0.701204,0.403793,25.704
1317.0,0.00,4.006417,0.766667,0.701204,0.403791,25.701
1318.0,0.00,4.006420,0.766667,0.701204,0.403788,25.698
1319.0,0.00,4.006424,0.766667,0.701204,0.403786,25.694
1320.0,0.00,4.006428,0.766667,0.701204,0.403784,25.691
1321.0,0.00,4.006432,0.766667,0.701204,0.403782,25.688
1322.0,0.00,4.006435,0.766667,0.701204,0.403780,25.685
1323.0,0.00,4.006439,0.766667,0.701204,0.403777,25.681
1324.0,0.00,4.006442,0.766667,0.701204,0.403775,25.678
1325.0,0.00,4.006446,0.766667,0.701204,0.403773,25.675
1326.0,0.00,4.006449,0.766667,0.701204,0.403771,25.672
1327.0,0.00,4.006453,0.766667,0.701204,0.403769,25.668
1328.0,0.00,4.006456,0.766667,0.701204,0.403767,25.665
1329.0,0.00,4.006460,0.766667,0.701204,0.403765,25.662
1330.0,0.00,4.006463,0.766667,0.701204,0.403763,25.659
1331.0,0.00,4.006466,0.766667,0.701204,0.403761,25.656
1332.0,0.00,4.006469,0.766667,0.701204,0.403759,25.653
1333.0,0.00,4.006473,0.766667,0.701204,0.403758,25.650
1334.0,0.00,4.006476,0.766667,0.701204,0.403756,25.647
1335.0,0.00,4.006479,0.766667,0.701204,0.403754,25.643
1336.0,0.00,4.006482,0.766667,0.701204,0.403752,25.640
1337.0,0.00,4.006485,0.766667,0.701204,0.403750,25.637
1338.0,0.00,4.006488,0.766667,0.701204,0.403749,25.634
1339.0,0.00,4.006491,0.766667,0.701204,0.403747,25.631
1340.0,0.00,4.006494,0.766667,0.701204,0.403745,25.628
1341.0,0.00,4.006497,0.766667,0.701204,0.403743,25.625
1342.0,0.00,4.006500,0.766667,0.701204,0.403742,25.622
1343.0,0.00,4.006503,0.766667,0.701204,0.403740,25.619
1344.0,0.00,4.006505,0.766667,0.701204,0.403738,25.616
1345.0,0.00,4.006508,0.766667,0.701204,0.403737,25.614
1346.0,0.00,4.006511,0.766667,0.701204,0.403735,25.611
1347.0,0.00,4.006514,0.766667,0.701204,0.403734,25.608
1348.0,0.00,4.006516,0.766667,0.701204,0.403732,25.605
1349.0,0.00,4.006519,0.766667,0.701204,0.403730,25.602
1350.0,0.00,4.006522,0.766667,0.701204,0.403729,25.599
1351.0,0.00,4.006524,0.766667,0.701204,0.403727,25.596
1352.0,0.00,4.006527,0.766667,0.701204,0.403726,25.593
1353.0,0.00,4.006529,0.766667,0.701204,0.403724,25.591
1354.0,0.00,4.006532,0.766667,0.701204,0.403723,25.588
1355.0,0.00,4.006534,0.766667,0.701204,0.403722,25.585
1356.0,0.00,4.006537,0.766667,0.701204,0.403720,25.582
1357.0,0.00,4.006539,0.766667,0.701204,0.403719,25.579
1358.0,0.00,4.006541,0.766667,0.701204,0.403717,25.577
1359.0,0.00,4.006544,0.766667,0.701204,0.403716,25.574
1360.0,0.00,4.006546,0.766667,0.701204,0.403715,25.571
1361.0,0.00,4.006548,0.766667,0.701204,0.403713,25.569
1362.0,0.00,4.006551,0.766667,0.701204,0.403712,25.566
1363.0,0.00,4.006553,0.766667,0.701204,0.403711,25.563
1364.0,0.00,4.006555,0.766667,0.701204,0.403709,25.560
1365.0,0.00,4.006557,0.766667,0.701204,0.403708,25.558
1366.0,0.00,4.006559,0.766667,0.701204,0.403707,25.555
1367.0,0.00,4.006562,0.766667,0.701204,0.403706,25.553
1368.0,0.00,4.006564,0.766667,0.701204,0.403704,25.550
1369.0,0.00,4.006566,0.766667,0.701204,0.403703,25.547
1370.0,0.00,4.006568,0.766667,0.701204,0.403702,25.545
1371.0,0.00,4.006570,0.766667,0.701204,0.403701,25.542
1372.0,0.00,4.006572,0.766667,0.701204,0.403700,25.540
1373.0,0.00,4.006574,0.766667,0.701204,0.403698,25.537
1374.0,0.00,4.006576,0.766667,0.701204,0.403697,25.534
1375.0,0.00,4.006578,0.766667,0.701204,0.403696,25.532
1376.0,0.00,4.006580,0.766667,0.701204,0.403695,25.529
1377.0,0.00,4.006582,0.766667,0.701204,0.403694,25.527
1378.0,0.00,4.006584,0.766667,0.701204,0.403693,25.524
1379.0,0.00,4.006585,0.766667,0.701204,0.403692,25.522
1380.0,0.00,4.006587,0.766667,0.701204,0.403691,25.519
1381.0,0.00,4.006589,0.766667,0.701204,0.403690,25.517
1382.0,0.00,4.006591,0.766667,0.701204,0.403689,25.514
1383.0,0.00,4.006593,0.766667,0.701204,0.403688,25.512
1384.0,0.00,4.006594,0.766667,0.701204,0.403687,25.510
1385.0,0.00,4.006596,0.766667,0.701204,0.403686,25.507
1386.0,0.00,4.006598,0.766667,0.701204,0.403685,25.505
1387.0,0.00,4.006600,0.766667,0.701204,0.403684,25.502
1388.0,0.00,4.006601,0.766667,0.701204,0.403683,25.500
1389.0,0.00,4.006603,0.766667,0.701204,0.403682,25.498
1390.0,0.00,4.006605,0.766667,0.701204,0.403681,25.495
1391.0,0.00,4.006606,0.766667,0.701204,0.403680,25.493
1392.0,0.00,4.006608,0.766667,0.701204,0.403679,25.490
1393.0,0.00,4.006609,0.766667,0.701204,0.403678,25.488
1394.0,0.00,4.006611,0.766667,0.701204,0.403677,25.486
1395.0,0.00,4.006613,0.766667,0.701204,0.403676,25.484
1396.0,0.00,4.006614,0.766667,0.701204,0.403675,25.481
1397.0,0.00,4.006616,0.766667,0.701204,0.403675,25.479
1398.0,0.00,4.006617,0.766667,0.701204,0.403674,25.477
1399.0,0.00,4.006619,0.766667,0.701204,0.403673,25.474
1400.0,0.00,4.006620,0.766667,0.701204,0.403672,25.472
1401.0,0.00,4.006622,0.766667,0.701204,0.403671,25.470
1402.0,0.00,4.006623,0.766667,0.701204,0.403670,25.468
1403.0,0.00,4.006624,0.766667,0.701204,0.403670,25.465
1404.0,0.00,4.006626,0.766667,0.701204,0.403669,25.463
1405.0,0.00,4.006627,0.766667,0.701204,0.403668,25.461
1406.0,0.00,4.006628,0.766667,0.701204,0.403667,25.459
1407.0,0.00,4.006630,0.766667,0.701204,0.403666,25.457
1408.0,0.00,4.006631,0.766667,0.701204,0.403666,25.455
1409.0,0.00,4.006633,0.766667,0.701204,0.403665,25.452
1410.0,0.00,4.006634,0.766667,0.701204,0.403664,25.450
1411.0,0.00,4.006635,0.766667,0.701204,0.403664,25.448
1412.0,0.00,4.006636,0.766667,0.701204,0.403663,25.446
1413.0,0.00,4.006638,0.766667,0.701204,0.403662,25.444
1414.0,0.00,4.006639,0.766667,0.701204,0.403661,25.442
1415.0,0.00,4.006640,0.766667,0.701204,0.403661,25.440
1416.0,0.00,4.006641,0.766667,0.701204,0.403660,25.438
1417.0,0.00,4.006643,0.766667,0.701204,0.403659,25.435
1418.0,0.00,4.006644,0.766667,0.701204,0.403659,25.433
1419.0,0.00,4.006645,0.766667,0.701204,0.403658,25.431
1420.0,0.00,4.006646,0.766667,0.701204,0.403657,25.429
1421.0,0.00,4.006647,0.766667,0.701204,0.403657,25.427
1422.0,0.00,4.006648,0.766667,0.701204,0.403656,25.425
1423.0,0.00,4.006650,0.766667,0.701204,0.403655,25.423
1424.0,0.00,4.006651,0.766667,0.701204,0.403655,25.421
1425.0,0.00,4.006652,0.766667,0.701204,0.403654,25.419
1426.0,0.00,4.006653,0.766667,0.701204,0.403654,25.417
1427.0,0.00,4.006654,0.766667,0.701204,0.403653,25.415
1428.0,0.00,4.006655,0.766667,0.701204,0.403652,25.413
1429.0,0.00,4.006656,0.766667,0.701204,0.403652,25.411
1430.0,0.00,4.006657,0.766667,0.701204,0.403651,25.409
1431.0,0.00,4.006658,0.766667,0.701204,0.403651,25.407
1432.0,0.00,4.006659,0.766667,0.701204,0.403650,25.405
1433.0,0.00,4.006660,0.766667,0.701204,0.403650,25.403
1434.0,0.00,4.006661,0.766667,0.701204,0.403649,25.402
1435.0,0.00,4.006662,0.766667,0.701204,0.403648,25.400
1436.0,0.00,4.006663,0.766667,0.701204,0.403648,25.398
1437.0,0.00,4.006664,0.766667,0.701204,0.403647,25.396
1438.0,0.00,4.006665,0.766667,0.701204,0.403647,25.394
1439.0,0.00,4.006666,0.766667,0.701204,0.403646,25.392
1440.0,0.00,4.006667,0.766667,0.701204,0.403646,25.390
1441.0,0.00,4.006668,0.766667,0.701204,0.403645,25.388
1442.0,0.00,4.006669,0.766667,0.701204,0.403645,25.387
1443.0,0.00,4.006670,0.766667,0.701204,0.403644,25.385
1444.0,0.00,4.006670,0.766667,0.701204,0.403644,25.383
1445.0,0.00,4.006671,0.766667,0.701204,0.403643,25.381
1446.0,0.00,4.006672,0.766667,0.701204,0.403643,25.379
1447.0,0.00,4.006673,0.766667,0.701204,0.403642,25.377
1448.0,0.00,4.006674,0.766667,0.701204,0.403642,25.376
1449.0,0.00,4.006675,0.766667,0.701204,0.403641,25.374
1450.0,0.00,4.006676,0.766667,0.701204,0.403641,25.372
1451.0,0.00,4.006676,0.766667,0.701204,0.403641,25.370
1452.0,0.00,4.006677,0.766667,0.701204,0.403640,25.369
1453.0,0.00,4.006678,0.766667,0.701204,0.403640,25.367
1454.0,0.00,4.006679,0.766667,0.701204,0.403639,25.365
1455.0,0.00,4.006680,0.766667,0.701204,0.403639,25.363
1456.0,0.00,4.006680,0.766667,0.701204,0.403638,25.362
1457.0,0.00,4.006681,0.766667,0.701204,0.403638,25.360
1458.0,0.00,4.006682,0.766667,0.701204,0.403638,25.358
1459.0,0.00,4.006683,0.766667,0.701204,0.403637,25.356
1460.0,0.00,4.006683,0.766667,0.701204,0.403637,25.355
1461.0,0.00,4.006684,0.766667,0.701204,0.403636,25.353
1462.0,0.00,4.006685,0.766667,0.701204,0.403636,25.351
1463.0,0.00,4.006686,0.766667,0.701204,0.403636,25.350
1464.0,0.00,4.006686,0.766667,0.701204,0.403635,25.348
1465.0,0.00,4.006687,0.766667,0.701204,0.403635,25.346
1466.0,0.00,4.006688,0.766667,0.701204,0.403634,25.345
1467.0,0.00,4.006688,0.766667,0.701204,0.403634,25.343
1468.0,0.00,4.006689,0.766667,0.701204,0.403634,25.342
1469.0,0.00,4.006690,0.766667,0.701204,0.403633,25.340
1470.0,0.00,4.006690,0.766667,0.701204,0.403633,25.338
1471.0,0.00,4.006691,0.766667,0.701204,0.403633,25.337
1472.0,0.00,4.006692,0.766667,0.701204,0.403632,25.335
1473.0,0.00,4.006692,0.766667,0.701204,0.403632,25.333
1474.0,0.00,4.006693,0.766667,0.701204,0.403632,25.332
1475.0,0.00,4.006694,0.766667,0.701204,0.403631,25.330
1476.0,0.00,4.006694,0.766667,0.701204,0.403631,25.329
1477.0,0.00,4.006695,0.766667,0.701204,0.403631,25.327
1478.0,0.00,4.006696,0.766667,0.701204,0.403630,25.326
1479.0,0.00,4.006696,0.766667,0.701204,0.403630,25.324
1480.0,0.00,4.006697,0.766667,0.701204,0.403630,25.323
1481.0,0.00,4.006697,0.766667,0.701204,0.403629,25.321
1482.0,0.00,4.006698,0.766667,0.701204,0.403629,25.319
1483.0,0.00,4.006698,0.766667,0.701204,0.403629,25.318
1484.0,0.00,4.006699,0.766667,0.701204,0.403628,25.316
1485.0,0.00,4.006700,0.766667,0.701204,0.403628,25.315
1486.0,0.00,4.006700,0.766667,0.701204,0.403628,25.313
1487.0,0.00,4.006701,0.766667,0.701204,0.403628,25.312
1488.0,0.00,4.006701,0.766667,0.701204,0.403627,25.310
1489.0,0.00,4.006702,0.766667,0.701204,0.403627,25.309
1490.0,0.00,4.006702,0.766667,0.701204,0.403627,25.308
1491.0,0.00,4.006703,0.766667,0.701204,0.403626,25.306
1492.0,0.00,4.006703,0.766667,0.701204,0.403626,25.305
1493.0,0.00,4.006704,0.766667,0.701204,0.403626,25.303
1494.0,0.00,4.006704,0.766667,0.701204,0.403626,25.302
1495.0,0.00,4.006705,0.766667,0.701204,0.403625,25.300
1496.0,0.00,4.006705,0.766667,0.701204,0.403625,25.299
1497.0,0.00,4.006706,0.766667,0.701204,0.403625,25.297
1498.0,0.00,4.006706,0.766667,0.701204,0.403625,25.296
1499.0,0.00,4.006707,0.766667,0.701204,0.403624,25.295
1500.0,0.00,4.006707,0.766667,0.701204,0.403624,25.293
1501.0,0.00,4.006708,0.766667,0.701204,0.403624,25.292
1502.0,0.00,4.006708,0.766667,0.701204,0.403624,25.290
1503.0,0.00,4.006709,0.766667,0.701204,0.403623,25.289
1504.0,0.00,4.006709,0.766667,0.701204,0.403623,25.288
1505.0,0.00,4.006710,0.766667,0.701204,0.403623,25.286
1506.0,0.00,4.006710,0.766667,0.701204,0.403623,25.285
1507.0,0.00,4.006711,0.766667,0.701204,0.403622,25.284
1508.0,0.00,4.006711,0.766667,0.701204,0.403622,25.282
1509.0,0.00,4.006712,0.766667,0.701204,0.403622,25.281
1510.0,0.00,4.006712,0.766667,0.701204,0.403622,25.280
1511.0,0.00,4.006712,0.766667,0.701204,0.403622,25.278
1512.0,0.00,4.006713,0.766667,0.701204,0.403621,25.277
1513.0,0.00,4.006713,0.766667,0.701204,0.403621,25.276
1514.0,0.00,4.006714,0.766667,0.701204,0.403621,25.274
1515.0,0.00,4.006714,0.766667,0.701204,0.403621,25.273
1516.0,0.00,4.006714,0.766667,0.701204,0.403620,25.272
1517.0,0.00,4.006715,0.766667,0.701204,0.403620,25.270
1518.0,0.00,4.006715,0.766667,0.701204,0.403620,25.269
1519.0,0.00,4.006716,0.766667,0.701204,0.403620,25.268
1520.0,0.00,4.006716,0.766667,0.701204,0.403620,25.267
1521.0,0.00,4.006716,0.766667,0.701204,0.403619,25.265
1522.0,0.00,4.006717,0.766667,0.701204,0.403619,25.264
1523.0,0.00,4.006717,0.766667,0.701204,0.403619,25.263
1524.0,0.00,4.006718,0.766667,0.701204,0.403619,25.262
1525.0,0.00,4.006718,0.766667,0.701204,0.403619,25.260
1526.0,0.00,4.006718,0.766667,0.701204,0.403619,25.259
1527.0,0.00,4.006719,0.766667,0.701204,0.403618,25.258
1528.0,0.00,4.006719,0.766667,0.701204,0.403618,25.257
1529.0,0.00,4.006719,0.766667,0.701204,0.403618,25.255
1530.0,0.00,4.006720,0.766667,0.701204,0.403618,25.254
1531.0,0.00,4.006720,0.766667,0.701204,0.403618,25.253
1532.0,0.00,4.006720,0.766667,0.701204,0.403617,25.252
1533.0,0.00,4.006721,0.766667,0.701204,0.403617,25.251
1534.0,0.00,4.006721,0.766667,0.701204,0.403617,25.249
1535.0,0.00,4.006721,0.766667,0.701204,0.403617,25.248
1536.0,0.00,4.006722,0.766667,0.701204,0.403617,25.247
1537.0,0.00,4.006722,0.766667,0.701204,0.403617,25.246
1538.0,0.00,4.006722,0.766667,0.701204,0.403616,25.245
1539.0,0.00,4.006723,0.766667,0.701204,0.403616,25.244
1540.0,0.00,4.006723,0.766667,0.701204,0.403616,25.242
1541.0,0.00,4.006723,0.766667,0.701204,0.403616,25.241
1542.0,0.00,4.006724,0.766667,0.701204,0.403616,25.240
1543.0,0.00,4.006724,0.766667,0.701204,0.403616,25.239
1544.0,0.00,4.006724,0.766667,0.701204,0.403616,25.238
1545.0,0.00,4.006725,0.766667,0.701204,0.403615,25.237
1546.0,0.00,4.006725,0.766667,0.701204,0.403615,25.236
1547.0,0.00,4.006725,0.766667,0.701204,0.403615,25.234
1548.0,0.00,4.006725,0.766667,0.701204,0.403615,25.233
1549.0,0.00,4.006726,0.766667,0.701204,0.403615,25.232
1550.0,0.00,4.006726,0.766667,0.701204,0.403615,25.231
1551.0,0.00,4.006726,0.766667,0.701204,0.403615,25.230
1552.0,0.00,4.006727,0.766667,0.701204,0.403614,25.229
1553.0,0.00,4.006727,0.766667,0.701204,0.403614,25.228
1554.0,0.00,4.006727,0.766667,0.701204,0.403614,25.227
1555.0,0.00,4.006727,0.766667,0.701204,0.403614,25.226
1556.0,0.00,4.006728,0.766667,0.701204,0.403614,25.225
1557.0,0.00,4.006728,0.766667,0.701204,0.403614,25.224
1558.0,0.00,4.006728,0.766667,0.701204,0.403614,25.222
1559.0,0.00,4.006728,0.766667,0.701204,0.403614,25.221
1560.0,0.00,4.006729,0.766667,0.701204,0.403613,25.220
1561.0,0.00,4.006729,0.766667,0.701204,0.403613,25.219
1562.0,0.00,4.006729,0.766667,0.701204,0.403613,25.218
1563.0,0.00,4.006729,0.766667,0.701204,0.403613,25.217
1564.0,0.00,4.006730,0.766667,0.701204,0.403613,25.216
1565.0,0.00,4.006730,0.766667,0.701204,0.403613,25.215
1566.0,0.00,4.006730,0.766667,0.701204,0.403613,25.214
1567.0,0.00,4.006730,0.766667,0.701204,0.403613,25.213
1568.0,0.00,4.006731,0.766667,0.701204,0.403613,25.212
1569.0,0.00,4.006731,0.766667,0.701204,0.403612,25.211
1570.0,0.00,4.006731,0.766667,0.701204,0.403612,25.210
1571.0,0.00,4.006731,0.766667,0.701204,0.403612,25.209
1572.0,0.00,4.006732,0.766667,0.701204,0.403612,25.208
1573.0,0.00,4.006732,0.766667,0.701204,0.403612,25.207
1574.0,0.00,4.006732,0.766667,0.701204,0.403612,25.206
1575.0,0.00,4.006732,0.766667,0.701204,0.403612,25.205
1576.0,0.00,4.006732,0.766667,0.701204,0.403612,25.204
1577.0,0.00,4.006733,0.766667,0.701204,0.403612,25.203
1578.0,0.00,4.006733,0.766667,0.701204,0.403611,25.202
1579.0,0.00,4.006733,0.766667,0.701204,0.403611,25.201
1580.0,0.00,4.006733,0.766667,0.701204,0.403611,25.200
1581.0,0.00,4.006733,0.766667,0.701204,0.403611,25.199
1582.0,0.00,4.006734,0.766667,0.701204,0.403611,25.198
1583.0,0.00,4.006734,0.766667,0.701204,0.403611,25.197
1584.0,0.00,4.006734,0.766667,0.701204,0.403611,25.197
1585.0,0.00,4.006734,0.766667,0.701204,0.403611,25.196
1586.0,0.00,4.006734,0.766667,0.701204,0.403611,25.195
1587.0,0.00,4.006735,0.766667,0.701204,0.403611,25.194
1588.0,0.00,4.006735,0.766667,0.701204,0.403611,25.193
1589.0,0.00,4.006735,0.766667,0.701204,0.403610,25.192
1590.0,0.00,4.006735,0.766667,0.701204,0.403610,25.191
1591.0,0.00,4.006735,0.766667,0.701204,0.403610,25.190
1592.0,0.00,4.006736,0.766667,0.701204,0.403610,25.189
1593.0,0.00,4.006736,0.766667,0.701204,0.403610,25.188
1594.0,0.00,4.006736,0.766667,0.701204,0.403610,25.187
1595.0,0.00,4.006736,0.766667,0.701204,0.403610,25.187
1596.0,0.00,4.006736,0.766667,0.701204,0.403610,25.186
1597.0,0.00,4.006736,0.766667,0.701204,0.403610,25.185
1598.0,0.00,4.006737,0.766667,0.701204,0.403610,25.184
1599.0,0.00,4.006737,0.766667,0.701204,0.403610,25.183
1600.0,0.00,4.006737,0.766667,0.701204,0.403610,25.182
1601.0,0.00,4.006737,0.766667,0.701204,0.403610,25.181
1602.0,0.00,4.006737,0.766667,0.701204,0.403609,25.180
1603.0,0.00,4.006738,0.766667,0.701204,0.403609,25.180
1604.0,0.00,4.006738,0.766667,0.701204,0.403609,25.179
1605.0,0.00,4.006738,0.766667,0.701204,0.403609,25.178
1606.0,0.00,4.006738,0.766667,0.701204,0.403609,25.177
1607.0,0.00,4.006738,0.766667,0.701204,0.403609,25.176
1608.0,0.00,4.006738,0.766667,0.701204,0.403609,25.175
1609.0,0.00,4.006738,0.766667,0.701204,0.403609,25.174
1610.0,0.00,4.006739,0.766667,0.701204,0.403609,25.174
1611.0,0.00,4.006739,0.766667,0.701204,0.403609,25.173
1612.0,0.00,4.006739,0.766667,0.701204,0.403609,25.172
1613.0,0.00,4.006739,0.766667,0.701204,0.403609,25.171
1614.0,0.00,4.006739,0.766667,0.701204,0.403609,25.170
1615.0,0.00,4.006739,0.766667,0.701204,0.403609,25.170
1616.0,0.00,4.006740,0.766667,0.701204,0.403609,25.169
1617.0,0.00,4.006740,0.766667,0.701204,0.403608,25.168
1618.0,0.00,4.006740,0.766667,0.701204,0.403608,25.167
1619.0,0.00,4.006740,0.766667,0.701204,0.403608,25.166
1620.0,0.00,4.006740,0.766667,0.701204,0.403608,25.166
1621.0,0.00,4.006740,0.766667,0.701204,0.403608,25.165
1622.0,0.00,4.006740,0.766667,0.701204,0.403608,25.164
1623.0,0.00,4.006741,0.766667,0.701204,0.403608,25.163
1624.0,0.00,4.006741,0.766667,0.701204,0.403608,25.162
1625.0,0.00,4.006741,0.766667,0.701204,0.403608,25.162
1626.0,0.00,4.006741,0.766667,0.701204,0.403608,25.161
1627.0,0.00,4.006741,0.766667,0.701204,0.403608,25.160
1628.0,0.00,4.006741,0.766667,0.701204,0.403608,25.159
1629.0,0.00,4.006741,0.766667,0.701204,0.403608,25.159
1630.0,0.00,4.006741,0.766667,0.701204,0.403608,25.158
1631.0,0.00,4.006742,0.766667,0.701204,0.403608,25.157
1632.0,0.00,4.006742,0.766667,0.701204,0.403608,25.156
1633.0,0.00,4.006742,0.766667,0.701204,0.403608,25.156
1634.0,0.00,4.006742,0.766667,0.701204,0.403608,25.155
1635.0,0.00,4.006742,0.766667,0.701204,0.403607,25.154
1636.0,0.00,4.006742,0.766667,0.701204,0.403607,25.153
1637.0,0.00,4.006742,0.766667,0.701204,0.403607,25.153
1638.0,0.00,4.006742,0.766667,0.701204,0.403607,25.152
1639.0,0.00,4.006743,0.766667,0.701204,0.403607,25.151
1640.0,0.00,4.006743,0.766667,0.701204,0.403607,25.151
1641.0,0.00,4.006743,0.766667,0.701204,0.403607,25.150
1642.0,0.00,4.006743,0.766667,0.701204,0.403607,25.149
1643.0,0.00,4.006743,0.766667,0.701204,0.403607,25.148
1644.0,0.00,4.006743,0.766667,0.701204,0.403607,25.148
1645.0,0.00,4.006743,0.766667,0.701204,0.403607,25.147
1646.0,0.00,4.006743,0.766667,0.701204,0.403607,25.146
1647.0,0.00,4.006743,0.766667,0.701204,0.403607,25.146
1648.0,0.00,4.006744,0.766667,0.701204,0.403607,25.145
1649.0,0.00,4.006744,0.766667,0.701204,0.403607,25.144
1650.0,0.00,4.006744,0.766667,0.701204,0.403607,25.144
1651.0,0.00,4.006744,0.766667,0.701204,0.403607,25.143
1652.0,0.00,4.006744,0.766667,0.701204,0.403607,25.142
1653.0,0.00,4.006744,0.766667,0.701204,0.403607,25.141
1654.0,0.00,4.006744,0.766667,0.701204,0.403607,25.141
1655.0,0.00,4.006744,0.766667,0.701204,0.403607,25.140
1656.0,0.00,4.006744,0.766667,0.701204,0.403607,25.139
1657.0,0.00,4.006745,0.766667,0.701204,0.403607,25.139
1658.0,0.00,4.006745,0.766667,0.701204,0.403606,25.138
1659.0,0.00,4.006745,0.766667,0.701204,0.403606,25.138
1660.0,0.00,4.006745,0.766667,0.701204,0.403606,25.137
1661.0,0.00,4.006745,0.766667,0.701204,0.403606,25.136
1662.0,0.00,4.006745,0.766667,0.701204,0.403606,25.136
1663.0,0.00,4.006745,0.766667,0.701204,0.403606,25.135
1664.0,0.00,4.006745,0.766667,0.701204,0.403606,25.134
1665.0,0.00,4.006745,0.766667,0.701204,0.403606,25.134
1666.0,0.00,4.006745,0.766667,0.701204,0.403606,25.133
1667.0,0.00,4.006745,0.766667,0.701204,0.403606,25.132
1668.0,0.00,4.006746,0.766667,0.701204,0.403606,25.132
1669.0,0.00,4.006746,0.766667,0.701204,0.403606,25.131
1670.0,0.00,4.006746,0.766667,0.701204,0.403606,25.130
1671.0,0.00,4.006746,0.766667,0.701204,0.403606,25.130
1672.0,0.00,4.006746,0.766667,0.701204,0.403606,25.129
1673.0,0.00,4.006746,0.766667,0.701204,0.403606,25.129
1674.0,0.00,4.006746,0.766667,0.701204,0.403606,25.128
1675.0,0.00,4.006746,0.766667,0.701204,0.403606,25.127
1676.0,0.00,4.006746,0.766667,0.701204,0.403606,25.127
1677.0,0.00,4.006746,0.766667,0.701204,0.403606,25.126
1678.0,0.00,4.006746,0.766667,0.701204,0.403606,25.126
1679.0,0.00,4.006746,0.766667,0.701204,0.403606,25.125
1680.0,0.00,4.006747,0.766667,0.701204,0.403606,25.124
1681.0,0.00,4.006747,0.766667,0.701204,0.403606,25.124
1682.0,0.00,4.006747,0.766667,0.701204,0.403606,25.123
1683.0,0.00,4.006747,0.766667,0.701204,0.403606,25.123
1684.0,0.00,4.006747,0.766667,0.701204,0.403606,25.122
1685.0,0.00,4.006747,0.766667,0.701204,0.403606,25.121
1686.0,0.00,4.006747,0.766667,0.701204,0.403606,25.121
1687.0,0.00,4.006747,0.766667,0.701204,0.403606,25.120
1688.0,0.00,4.006747,0.766667,0.701204,0.403606,25.120
1689.0,0.00,4.006747,0.766667,0.701204,0.403606,25.119
1690.0,0.00,4.006747,0.766667,0.701204,0.403605,25.119
1691.0,0.00,4.006747,0.766667,0.701204,0.403605,25.118
1692.0,0.00,4.006747,0.766667,0.701204,0.403605,25.118
1693.0,0.00,4.006748,0.766667,0.701204,0.403605,25.117
1694.0,0.00,4.006748,0.766667,0.701204,0.403605,25.116
1695.0,0.00,4.006748,0.766667,0.701204,0.403605,25.116
1696.0,0.00,4.006748,0.766667,0.701204,0.403605,25.115
1697.0,0.00,4.006748,0.766667,0.701204,0.403605,25.115
1698.0,0.00,4.006748,0.766667,0.701204,0.403605,25.114
1699.0,0.00,4.006748,0.766667,0.701204,0.403605,25.114
1700.0,0.00,4.006748,0.766667,0.701204,0.403605,25.113
1701.0,0.00,4.006748,0.766667,0.701204,0.403605,25.113
1702.0,0.00,4.006748,0.766667,0.701204,0.403605,25.112
1703.0,0.00,4.006748,0.766667,0.701204,0.403605,25.112
1704.0,0.00,4.006748,0.766667,0.701204,0.403605,25.111
1705.0,0.00,4.006748,0.766667,0.701204,0.403605,25.110
1706.0,0.00,4.006748,0.766667,0.701204,0.403605,25.110
1707.0,0.00,4.006749,0.766667,0.701204,0.403605,25.109
1708.0,0.00,4.006749,0.766667,0.701204,0.403605,25.109
1709.0,0.00,4.006749,0.766667,0.701204,0.403605,25.108
1710.0,0.00,4.006749,0.766667,0.701204,0.403605,25.108
1711.0,0.00,4.006749,0.766667,0.701204,0.403605,25.107
1712.0,0.00,4.006749,0.766667,0.701204,0.403605,25.107
1713.0,0.00,4.006749,0.766667,0.701204,0.403605,25.106
1714.0,0.00,4.006749,0.766667,0.701204,0.403605,25.106
1715.0,0.00,4.006749,0.766667,0.701204,0.403605,25.105
1716.0,0.00,4.006749,0.766667,0.701204,0.403605,25.105
1717.0,0.00,4.006749,0.766667,0.701204,0.403605,25.104
1718.0,0.00,4.006749,0.766667,0.701204,0.403605,25.104
1719.0,0.00,4.006749,0.766667,0.701204,0.403605,25.103
1720.0,0.00,4.006749,0.766667,0.701204,0.403605,25.103
1721.0,0.00,4.006749,0.766667,0.701204,0.403605,25.102
