t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
264,-4.99,3.691,298.984,0.273001,0.273024,-1,3.69145,nan,nan,nan,4.99633,3.69188
265,-5.07,3.69,298.987,0.273277,0.273301,-1,3.69317,nan,nan,nan,4.99632,3.6922
266,-5,3.692,298.989,0.273554,0.273578,-1,3.69249,nan,nan,nan,4.99632,3.69252
267,-4.95,3.693,298.991,0.273831,0.273855,-1,3.69269,nan,nan,nan,4.99631,3.69284
268,-5.02,3.694,298.994,0.274107,0.274132,-1,3.69332,nan,nan,nan,4.9963,3.69316
269,-4.98,3.696,298.996,0.274384,0.274408,-1,3.69311,nan,nan,nan,4.99629,3.69348
270,-4.98,3.694,298.998,0.27466,0.274684,-1,3.69371,nan,nan,nan,4.99628,3.6938
271,-4.96,3.695,299.001,0.274937,0.27496,-1,3.69272,nan,nan,nan,4.99628,3.69412
272,-4.96,3.692,299.003,0.275214,0.275236,-1,3.69388,nan,nan,nan,4.99627,3.69444
273,-4.99,3.694,299.005,0.27549,0.275512,-1,3.69514,nan,nan,nan,4.99626,3.69475
274,-4.98,3.695,299.008,0.275767,0.275788,-1,3.69527,nan,nan,nan,4.99625,3.69507
275,-5.09,3.697,299.01,0.276043,0.276064,-1,3.6962,nan,nan,nan,4.99624,3.69539
276,-4.96,3.698,299.012,0.27632,0.276342,-1,3.69563,nan,nan,nan,4.99624,3.69571
277,-5.02,3.7,299.014,0.276597,0.276618,-1,3.69615,nan,nan,nan,4.99623,3.69602
278,-4.93,3.695,299.017,0.276873,0.276894,-1,3.69579,nan,nan,nan,4.99622,3.69634
279,-5.01,3.699,299.019,0.27715,0.27717,-1,3.69662,nan,nan,nan,4.99621,3.69665
280,-5.01,3.697,299.021,0.277426,0.277447,-1,3.69688,nan,nan,nan,4.99621,3.69697
281,-4.98,3.695,299.024,0.277703,0.277723,-1,3.6968,nan,nan,nan,4.9962,3.69729
282,-4.94,3.698,299.026,0.27798,0.278,-1,3.69637,nan,nan,nan,4.99619,3.6976
283,-4.98,3.696,299.028,0.278256,0.278276,-1,3.69806,nan,nan,nan,4.99618,3.69792
284,-4.99,3.7,299.03,0.278533,0.278552,-1,3.69797,nan,nan,nan,4.99618,3.69823
285,-5.04,3.702,299.032,0.278809,0.278828,-1,3.69938,nan,nan,nan,4.99617,3.69854
286,-4.96,3.7,299.035,0.279086,0.279105,-1,3.69847,nan,nan,nan,4.99616,3.69886
287,-5.02,3.7,299.037,0.279363,0.27938,-1,3.69904,nan,nan,nan,4.99615,3.69917
288,-4.96,3.701,299.039,0.279639,0.279658,-1,3.69873,nan,nan,nan,4.99614,3.69948
289,-4.98,3.697,299.041,0.279916,0.279933,-1,3.69971,nan,nan,nan,4.99614,3.6998
290,-5.01,3.697,299.043,0.280192,0.280211,-1,3.69984,nan,nan,nan,4.99613,3.70011
291,-5,3.7,299.046,0.280469,0.280487,-1,3.70123,nan,nan,nan,4.99612,3.70042
292,-5,3.703,299.048,0.280746,0.280764,-1,3.70116,nan,nan,nan,4.99611,3.70073
293,-5.01,3.707,299.05,0.281022,0.281041,-1,3.70156,nan,nan,nan,4.99611,3.70104
294,-5.07,3.702,299.052,0.281299,0.281317,-1,3.70196,nan,nan,nan,4.9961,3.70136
295,-5.05,3.7,299.054,0.281575,0.281595,-1,3.70199,nan,nan,nan,4.99609,3.70167
296,-5.1,3.703,299.056,0.281852,0.281872,-1,3.70381,nan,nan,nan,4.99608,3.70198
297,-5.03,3.703,299.059,0.282129,0.282148,-1,3.70251,nan,nan,nan,4.99608,3.70229
298,-4.98,3.703,299.061,0.282405,0.282426,-1,3.70228,nan,nan,nan,4.99607,3.7026
299,-5.06,3.706,299.063,0.282682,0.282702,-1,3.70333,nan,nan,nan,4.99606,3.7029
300,-5.03,3.704,299.065,0.282958,0.28298,-1,3.70427,nan,nan,nan,4.99605,3.70321
301,-4.96,3.704,299.067,0.283235,0.283257,-1,3.70262,nan,nan,nan,4.99605,3.70352
302,-5.05,3.704,299.069,0.283512,0.283533,-1,3.70486,nan,nan,nan,4.99604,3.70383
303,-5.08,3.706,299.071,0.283788,0.28381,-1,3.70558,nan,nan,nan,4.99603,3.70414
304,-4.97,3.705,299.073,0.284065,0.284087,-1,3.70458,nan,nan,nan,4.99602,3.70444
305,-5.05,3.707,299.075,0.284341,0.284363,-1,3.70587,nan,nan,nan,4.99602,3.70475
306,-5.02,3.703,299.077,0.284618,0.284641,-1,3.70547,nan,nan,nan,4.99601,3.70506
307,-5.05,3.705,299.079,0.284895,0.284917,-1,3.7066,nan,nan,nan,4.996,3.70536
308,-4.95,3.707,299.081,0.285171,0.285194,-1,3.70578,nan,nan,nan,4.996,3.70567
309,-4.95,3.705,299.084,0.285448,0.285471,-1,3.70551,nan,nan,nan,4.99599,3.70598
310,-5,3.703,299.086,0.285725,0.285746,-1,3.70621,nan,nan,nan,4.99598,3.70628
311,-4.86,3.706,299.088,0.286001,0.286023,-1,3.7052,nan,nan,nan,4.99597,3.70658
312,-4.9,3.704,299.09,0.286278,0.286298,-1,3.70578,nan,nan,nan,4.99597,3.70689
313,-4.89,3.708,299.092,0.286554,0.286574,-1,3.70546,nan,nan,nan,4.99596,3.70719
314,-4.92,3.709,299.094,0.286831,0.286848,-1,3.70615,nan,nan,nan,4.99595,3.7075
315,-4.97,3.709,299.096,0.287108,0.287125,-1,3.70746,nan,nan,nan,4.99594,3.7078
316,-4.96,3.705,299.098,0.287384,0.287402,-1,3.70727,nan,nan,nan,4.99594,3.7081
317,-5.02,3.709,299.1,0.287661,0.287679,-1,3.70859,nan,nan,nan,4.99593,3.7084
318,-4.97,3.709,299.102,0.287937,0.287955,-1,3.70793,nan,nan,nan,4.99592,3.70871
319,-4.99,3.712,299.104,0.288214,0.288231,-1,3.70891,nan,nan,nan,4.99591,3.70901
320,-4.93,3.708,299.106,0.288491,0.288508,-1,3.70851,nan,nan,nan,4.99591,3.70931
321,-4.99,3.71,299.107,0.288767,0.288784,-1,3.70955,nan,nan,nan,4.9959,3.70961
322,-5.08,3.708,299.109,0.289044,0.289061,-1,3.71099,nan,nan,nan,4.99589,3.70991
323,-5.03,3.707,299.111,0.289321,0.289338,-1,3.71068,nan,nan,nan,4.99589,3.71021
324,-5.02,3.712,299.113,0.289597,0.289615,-1,3.71048,nan,nan,nan,4.99588,3.71051
325,-4.97,3.708,299.115,0.289874,0.289892,-1,3.70999,nan,nan,nan,4.99587,3.71081
326,-4.98,3.71,299.117,0.29015,0.290168,-1,3.71185,nan,nan,nan,4.99586,3.71111
327,-5.05,3.71,299.119,0.290427,0.290446,-1,3.71177,nan,nan,nan,4.99586,3.71141
328,-5.08,3.715,299.121,0.290704,0.290722,-1,3.71228,nan,nan,nan,4.99585,3.71171
329,-5.07,3.713,299.123,0.29098,0.291,-1,3.71245,nan,nan,nan,4.99584,3.712
330,-4.97,3.708,299.125,0.291257,0.291275,-1,3.7116,nan,nan,nan,4.99583,3.7123
331,-5.01,3.712,299.127,0.291533,0.291553,-1,3.71288,nan,nan,nan,4.99583,3.7126
332,-5.06,3.708,299.129,0.29181,0.291829,-1,3.71369,nan,nan,nan,4.99582,3.71289
333,-5.06,3.711,299.13,0.292087,0.292106,-1,3.714,nan,nan,nan,4.99581,3.71319
334,-5.01,3.712,299.132,0.292363,0.292381,-1,3.7139,nan,nan,nan,4.99581,3.71349
335,-4.99,3.71,299.134,0.29264,0.292658,-1,3.71371,nan,nan,nan,4.9958,3.71378
336,-4.94,3.716,299.136,0.292917,0.292936,-1,3.71416,nan,nan,nan,4.99579,3.71408
337,-4.98,3.713,299.138,0.293193,0.293212,-1,3.71351,nan,nan,nan,4.99578,3.71437
338,-5.05,3.715,299.14,0.29347,0.293488,-1,3.7152,nan,nan,nan,4.99578,3.71467
339,-5.12,3.712,299.142,0.293746,0.293765,-1,3.71564,nan,nan,nan,4.99577,3.71496
340,-4.97,3.716,299.143,0.294023,0.294043,-1,3.71519,nan,nan,nan,4.99576,3.71525
341,-5.06,3.718,299.145,0.2943,0.294322,-1,3.71617,nan,nan,nan,4.99576,3.71555
342,-4.95,3.712,299.147,0.294576,0.294599,-1,3.71562,nan,nan,nan,4.99575,3.71584
343,-5.03,3.718,299.149,0.294853,0.294875,-1,3.71638,nan,nan,nan,4.99574,3.71613
344,-5.07,3.718,299.151,0.29513,0.295153,-1,3.71742,nan,nan,nan,4.99574,3.71642
345,-5,3.716,299.152,0.295406,0.29543,-1,3.71658,nan,nan,nan,4.99573,3.71671
346,-5.03,3.712,299.154,0.295683,0.295707,-1,3.71726,nan,nan,nan,4.99572,3.717
347,-4.91,3.717,299.156,0.295959,0.295982,-1,3.71637,nan,nan,nan,4.99571,3.71729
348,-5.06,3.72,299.158,0.296236,0.296259,-1,3.71844,nan,nan,nan,4.99571,3.71758
349,-4.99,3.718,299.16,0.296513,0.296536,-1,3.7175,nan,nan,nan,4.9957,3.71787
350,-4.96,3.718,299.161,0.296789,0.296812,-1,3.7177,nan,nan,nan,4.99569,3.71816
351,-4.99,3.715,299.163,0.297066,0.297089,-1,3.7185,nan,nan,nan,4.99569,3.71845
352,-5.1,3.719,299.165,0.297343,0.297366,-1,3.71997,nan,nan,nan,4.99568,3.71874
353,-5.05,3.72,299.167,0.297619,0.297643,-1,3.71969,nan,nan,nan,4.99567,3.71903
354,-4.99,3.717,299.168,0.297896,0.297921,-1,3.71882,nan,nan,nan,4.99567,3.71932
355,-5,3.72,299.17,0.298172,0.298198,-1,3.71951,nan,nan,nan,4.99566,3.7196
356,-4.93,3.718,299.172,0.298449,0.298474,-1,3.71933,nan,nan,nan,4.99565,3.71989
357,-5.05,3.722,299.173,0.298726,0.298751,-1,3.72154,nan,nan,nan,4.99564,3.72018
358,-4.99,3.721,299.175,0.299002,0.299029,-1,3.72047,nan,nan,nan,4.99564,3.72046
359,-4.92,3.724,299.177,0.299279,0.299305,-1,3.7196,nan,nan,nan,4.99563,3.72075
360,-5,3.722,299.179,0.299556,0.299582,-1,3.72097,nan,nan,nan,4.99562,3.72103
361,-4.91,3.721,299.18,0.299832,0.299858,-1,3.72006,nan,nan,nan,4.99562,3.72132
362,-5.08,3.725,299.182,0.300109,0.300135,-1,3.72225,nan,nan,nan,4.99561,3.7216
363,-4.99,3.721,299.184,0.300386,0.300412,-1,3.7219,nan,nan,nan,4.9956,3.72188
364,-4.99,3.724,299.185,0.300662,0.300689,-1,3.72226,nan,nan,nan,4.9956,3.72217
365,-4.93,3.721,299.187,0.300939,0.300965,-1,3.72159,nan,nan,nan,4.99559,3.72245
366,-4.99,3.722,299.189,0.301215,0.301241,-1,3.72268,nan,nan,nan,4.99558,3.72273
367,-5,3.721,299.19,0.301492,0.301518,-1,3.72343,nan,nan,nan,4.99558,3.72301
368,-5.04,3.723,299.192,0.301769,0.301794,-1,3.72362,nan,nan,nan,4.99557,3.7233
369,-4.96,3.724,299.194,0.302045,0.302069,-1,3.72325,nan,nan,nan,4.99556,3.72358
370,-4.95,3.723,299.195,0.302322,0.302346,-1,3.72309,nan,nan,nan,4.99555,3.72386
371,-5,3.722,299.197,0.302599,0.302622,-1,3.72433,nan,nan,nan,4.99555,3.72414
372,-5.02,3.726,299.199,0.302875,0.302899,-1,3.72513,nan,nan,nan,4.99554,3.72442
373,-5.01,3.73,299.2,0.303152,0.303176,-1,3.72472,nan,nan,nan,4.99553,3.7247
374,-5.02,3.724,299.202,0.303428,0.303453,-1,3.72524,nan,nan,nan,4.99553,3.72498
375,-4.99,3.729,299.203,0.303705,0.30373,-1,3.72591,nan,nan,nan,4.99552,3.72525
376,-5.01,3.727,299.205,0.303982,0.304007,-1,3.72587,nan,nan,nan,4.99551,3.72553
377,-4.92,3.726,299.207,0.304258,0.304283,-1,3.72505,nan,nan,nan,4.99551,3.72581
378,-5.01,3.728,299.208,0.304535,0.304559,-1,3.72537,nan,nan,nan,4.9955,3.72609
379,-5.02,3.727,299.21,0.304812,0.304836,-1,3.72627,nan,nan,nan,4.99549,3.72636
380,-5.07,3.729,299.211,0.305088,0.305112,-1,3.72732,nan,nan,nan,4.99549,3.72664
381,-5.06,3.726,299.213,0.305365,0.305389,-1,3.7277,nan,nan,nan,4.99548,3.72692
382,-5.02,3.728,299.214,0.305642,0.305667,-1,3.72779,nan,nan,nan,4.99547,3.72719
383,-4.95,3.729,299.216,0.305918,0.305942,-1,3.72738,nan,nan,nan,4.99547,3.72747
384,-5.04,3.729,299.218,0.306195,0.306219,-1,3.72772,nan,nan,nan,4.99546,3.72774
385,-5.03,3.731,299.219,0.306472,0.306496,-1,3.72813,nan,nan,nan,4.99545,3.72802
386,-5.04,3.729,299.221,0.306748,0.306774,-1,3.72854,nan,nan,nan,4.99545,3.72829
387,-5.01,3.722,299.222,0.307025,0.307052,-1,3.72856,nan,nan,nan,4.99544,3.72856
388,-5.05,3.728,299.224,0.307301,0.307329,-1,3.7296,nan,nan,nan,4.99543,3.72883
389,-4.91,3.731,299.225,0.307578,0.307606,-1,3.72804,nan,nan,nan,4.99543,3.72911
390,-5.01,3.728,299.227,0.307855,0.307881,-1,3.72917,nan,nan,nan,4.99542,3.72938
391,-5.08,3.729,299.228,0.308131,0.308157,-1,3.73004,nan,nan,nan,4.99541,3.72965
392,-4.99,3.728,299.23,0.308408,0.308434,-1,3.72927,nan,nan,nan,4.99541,3.72992
393,-4.97,3.728,299.231,0.308685,0.308711,-1,3.7297,nan,nan,nan,4.9954,3.73019
394,-4.98,3.731,299.233,0.308961,0.308988,-1,3.73022,nan,nan,nan,4.99539,3.73046
395,-5.03,3.732,299.234,0.309238,0.309264,-1,3.73094,nan,nan,nan,4.99539,3.73073
396,-4.97,3.73,299.236,0.309515,0.30954,-1,3.73033,nan,nan,nan,4.99538,3.731
397,-5.01,3.733,299.237,0.309791,0.309815,-1,3.73118,nan,nan,nan,4.99537,3.73127
398,-5.07,3.731,299.239,0.310068,0.310093,-1,3.73239,nan,nan,nan,4.99537,3.73154
399,-5.01,3.732,299.24,0.310345,0.31037,-1,3.73203,nan,nan,nan,4.99536,3.73181
400,-4.98,3.731,299.242,0.310621,0.310646,-1,3.73148,nan,nan,nan,4.99535,3.73207
401,-4.93,3.733,299.243,0.310898,0.310923,-1,3.73126,nan,nan,nan,4.99535,3.73234
402,-4.97,3.736,299.245,0.311174,0.311198,-1,3.73226,nan,nan,nan,4.99534,3.73261
403,-4.89,3.733,299.246,0.311451,0.311475,-1,3.73158,nan,nan,nan,4.99533,3.73287
404,-5,3.731,299.248,0.311728,0.311751,-1,3.73283,nan,nan,nan,4.99533,3.73314
405,-4.96,3.733,299.249,0.312004,0.312026,-1,3.73275,nan,nan,nan,4.99532,3.7334
406,-5.01,3.733,299.25,0.312281,0.312303,-1,3.73335,nan,nan,nan,4.99531,3.73367
407,-4.98,3.735,299.252,0.312558,0.312579,-1,3.73263,nan,nan,nan,4.99531,3.73393
408,-5.04,3.736,299.253,0.312834,0.312856,-1,3.73369,nan,nan,nan,4.9953,3.7342
409,-5.05,3.736,299.255,0.313111,0.313133,-1,3.73454,nan,nan,nan,4.99529,3.73446
410,-5.04,3.734,299.256,0.313388,0.313411,-1,3.73531,nan,nan,nan,4.99529,3.73472
411,-4.96,3.733,299.258,0.313664,0.313687,-1,3.7346,nan,nan,nan,4.99528,3.73499
412,-5.04,3.735,299.259,0.313941,0.313963,-1,3.73587,nan,nan,nan,4.99527,3.73525
413,-5.02,3.736,299.26,0.314218,0.314241,-1,3.73566,nan,nan,nan,4.99527,3.73551
414,-5,3.738,299.262,0.314494,0.314518,-1,3.7357,nan,nan,nan,4.99526,3.73577
415,-5.07,3.736,299.263,0.314771,0.314794,-1,3.73657,nan,nan,nan,4.99525,3.73603
416,-4.96,3.737,299.265,0.315048,0.315071,-1,3.73574,nan,nan,nan,4.99525,3.73629
417,-5.11,3.732,299.266,0.315324,0.315348,-1,3.73738,nan,nan,nan,4.99524,3.73655
418,-5.04,3.736,299.267,0.315601,0.315627,-1,3.73728,nan,nan,nan,4.99523,3.73681
419,-4.99,3.74,299.269,0.315877,0.315906,-1,3.73715,nan,nan,nan,4.99523,3.73707
420,-4.98,3.742,299.27,0.316154,0.316182,-1,3.7366,nan,nan,nan,4.99522,3.73733
421,-5.1,3.736,299.271,0.316431,0.316459,-1,3.73888,nan,nan,nan,4.99522,3.73759
422,-4.93,3.732,299.273,0.316707,0.316736,-1,3.73737,nan,nan,nan,4.99521,3.73785
423,-5.05,3.739,299.274,0.316984,0.317012,-1,3.73813,nan,nan,nan,4.9952,3.7381
424,-4.99,3.739,299.275,0.317261,0.317289,-1,3.73819,nan,nan,nan,4.9952,3.73836
425,-5.07,3.739,299.277,0.317537,0.317565,-1,3.73888,nan,nan,nan,4.99519,3.73862
426,-5.09,3.742,299.278,0.317814,0.317842,-1,3.74087,nan,nan,nan,4.99518,3.73887
427,-5.01,3.742,299.279,0.318091,0.318119,-1,3.73921,nan,nan,nan,4.99518,3.73913
428,-5.04,3.739,299.281,0.318367,0.318395,-1,3.73952,nan,nan,nan,4.99517,3.73938
429,-4.97,3.742,299.282,0.318644,0.318671,-1,3.73981,nan,nan,nan,4.99516,3.73964
430,-5.07,3.741,299.283,0.318921,0.318948,-1,3.74061,nan,nan,nan,4.99516,3.73989
431,-5.03,3.736,299.285,0.319197,0.319224,-1,3.74008,nan,nan,nan,4.99515,3.74015
432,-5.07,3.742,299.286,0.319474,0.319501,-1,3.74117,nan,nan,nan,4.99514,3.7404
433,-5,3.738,299.287,0.319751,0.319777,-1,3.74024,nan,nan,nan,4.99514,3.74065
434,-4.98,3.743,299.289,0.320027,0.320055,-1,3.74006,nan,nan,nan,4.99513,3.74091
435,-5.03,3.743,299.29,0.320304,0.320331,-1,3.74172,nan,nan,nan,4.99513,3.74116
436,-4.94,3.745,299.291,0.320581,0.320609,-1,3.74057,nan,nan,nan,4.99512,3.74141
437,-4.96,3.741,299.292,0.320857,0.320885,-1,3.74142,nan,nan,nan,4.99511,3.74166
438,-4.99,3.744,299.294,0.321134,0.321161,-1,3.74167,nan,nan,nan,4.99511,3.74191
439,-5.01,3.745,299.295,0.321411,0.321437,-1,3.74186,nan,nan,nan,4.9951,3.74216
440,-4.88,3.741,299.296,0.321687,0.321715,-1,3.74058,nan,nan,nan,4.99509,3.74241
441,-4.97,3.742,299.298,0.321964,0.321991,-1,3.74231,nan,nan,nan,4.99509,3.74266
442,-4.99,3.745,299.299,0.322241,0.322268,-1,3.74312,nan,nan,nan,4.99508,3.74291
443,-4.96,3.743,299.3,0.322517,0.322544,-1,3.74226,nan,nan,nan,4.99507,3.74316
444,-5.02,3.745,299.301,0.322794,0.32282,-1,3.74338,nan,nan,nan,4.99507,3.74341
445,-5.03,3.744,299.303,0.323071,0.323097,-1,3.74342,nan,nan,nan,4.99506,3.74365
446,-4.92,3.745,299.304,0.323347,0.323374,-1,3.74245,nan,nan,nan,4.99506,3.7439
447,-4.97,3.744,299.305,0.323624,0.32365,-1,3.7437,nan,nan,nan,4.99505,3.74415
448,-5.06,3.743,299.306,0.323901,0.323926,-1,3.74567,nan,nan,nan,4.99504,3.7444
449,-4.95,3.745,299.307,0.324177,0.324202,-1,3.7445,nan,nan,nan,4.99504,3.74464
450,-4.99,3.741,299.309,0.324454,0.32448,-1,3.74482,nan,nan,nan,4.99503,3.74489
451,-5,3.747,299.31,0.324731,0.324756,-1,3.74484,nan,nan,nan,4.99502,3.74513
452,-4.99,3.746,299.311,0.325007,0.325033,-1,3.74517,nan,nan,nan,4.99502,3.74538
453,-5.04,3.743,299.312,0.325284,0.325311,-1,3.74591,nan,nan,nan,4.99501,3.74562
454,-5,3.747,299.314,0.325561,0.325588,-1,3.74629,nan,nan,nan,4.99501,3.74587
455,-5,3.747,299.315,0.325837,0.325866,-1,3.74587,nan,nan,nan,4.995,3.74611
456,-4.98,3.748,299.316,0.326114,0.326143,-1,3.74596,nan,nan,nan,4.99499,3.74635
457,-5.01,3.746,299.317,0.326391,0.326419,-1,3.74654,nan,nan,nan,4.99499,3.7466
458,-4.99,3.746,299.318,0.326667,0.326695,-1,3.74636,nan,nan,nan,4.99498,3.74684
459,-5.06,3.746,299.319,0.326944,0.326972,-1,3.74793,nan,nan,nan,4.99497,3.74708
460,-5.05,3.75,299.321,0.327221,0.327249,-1,3.748,nan,nan,nan,4.99497,3.74732
461,-4.94,3.749,299.322,0.327497,0.327526,-1,3.74638,nan,nan,nan,4.99496,3.74756
462,-5.08,3.746,299.323,0.327774,0.327802,-1,3.74866,nan,nan,nan,4.99496,3.7478
463,-5.06,3.751,299.324,0.328051,0.32808,-1,3.74847,nan,nan,nan,4.99495,3.74804
464,-5.01,3.748,299.325,0.328327,0.328357,-1,3.74846,nan,nan,nan,4.99494,3.74828
465,-5.03,3.746,299.326,0.328604,0.328632,-1,3.74906,nan,nan,nan,4.99494,3.74852
466,-4.97,3.752,299.328,0.328881,0.328908,-1,3.74836,nan,nan,nan,4.99493,3.74876
467,-4.94,3.75,299.329,0.329157,0.329184,-1,3.74818,nan,nan,nan,4.99492,3.749
468,-4.88,3.747,299.33,0.329434,0.329462,-1,3.74819,nan,nan,nan,4.99492,3.74924
469,-5.01,3.747,299.331,0.329711,0.329737,-1,3.74972,nan,nan,nan,4.99491,3.74948
470,-4.96,3.75,299.332,0.329987,0.330013,-1,3.74909,nan,nan,nan,4.99491,3.74972
471,-5.08,3.749,299.333,0.330264,0.330289,-1,3.75076,nan,nan,nan,4.9949,3.74995
472,-4.94,3.75,299.334,0.330541,0.330566,-1,3.75001,nan,nan,nan,4.99489,3.75019
473,-4.99,3.751,299.336,0.330817,0.330843,-1,3.75068,nan,nan,nan,4.99489,3.75043
474,-4.88,3.756,299.337,0.331094,0.331119,-1,3.7493,nan,nan,nan,4.99488,3.75066
475,-5.07,3.753,299.338,0.331371,0.331394,-1,3.75146,nan,nan,nan,4.99488,3.7509
476,-4.99,3.748,299.339,0.331647,0.331673,-1,3.75105,nan,nan,nan,4.99487,3.75113
477,-4.98,3.75,299.34,0.331924,0.331951,-1,3.75062,nan,nan,nan,4.99486,3.75137
478,-5.08,3.754,299.341,0.332201,0.332227,-1,3.75187,nan,nan,nan,4.99486,3.7516
479,-5.03,3.748,299.342,0.332477,0.332504,-1,3.75254,nan,nan,nan,4.99485,3.75184
480,-4.96,3.753,299.343,0.332754,0.332782,-1,3.75086,nan,nan,nan,4.99484,3.75207
481,-4.91,3.753,299.344,0.333031,0.333059,-1,3.7514,nan,nan,nan,4.99484,3.7523
482,-4.99,3.752,299.346,0.333307,0.333335,-1,3.75289,nan,nan,nan,4.99483,3.75254
483,-5.04,3.753,299.347,0.333584,0.333612,-1,3.75282,nan,nan,nan,4.99483,3.75277
484,-4.96,3.752,299.348,0.333861,0.333889,-1,3.75236,nan,nan,nan,4.99482,3.753
485,-4.99,3.755,299.349,0.334137,0.334166,-1,3.75291,nan,nan,nan,4.99481,3.75323
486,-5,3.754,299.35,0.334414,0.334443,-1,3.75328,nan,nan,nan,4.99481,3.75346
487,-5,3.757,299.351,0.334691,0.334719,-1,3.75348,nan,nan,nan,4.9948,3.75369
488,-5,3.754,299.352,0.334967,0.334994,-1,3.75444,nan,nan,nan,4.9948,3.75392
489,-4.98,3.752,299.353,0.335244,0.33527,-1,3.754,nan,nan,nan,4.99479,3.75415
490,-5.09,3.753,299.354,0.335521,0.335546,-1,3.75486,nan,nan,nan,4.99478,3.75438
491,-5.07,3.756,299.355,0.335797,0.335824,-1,3.75574,nan,nan,nan,4.99478,3.75461
492,-5.07,3.755,299.356,0.336074,0.336101,-1,3.75565,nan,nan,nan,4.99477,3.75484
493,-4.94,3.753,299.357,0.336351,0.336378,-1,3.7546,nan,nan,nan,4.99477,3.75507
494,-5.04,3.759,299.358,0.336627,0.336654,-1,3.75577,nan,nan,nan,4.99476,3.7553
495,-5.07,3.755,299.359,0.336904,0.336931,-1,3.7571,nan,nan,nan,4.99475,3.75553
496,-5,3.755,299.36,0.337181,0.337207,-1,3.75537,nan,nan,nan,4.99475,3.75576
497,-4.97,3.757,299.361,0.337457,0.337485,-1,3.75558,nan,nan,nan,4.99474,3.75598
498,-5.04,3.758,299.362,0.337734,0.337763,-1,3.75657,nan,nan,nan,4.99474,3.75621
499,-4.96,3.759,299.363,0.338011,0.33804,-1,3.75523,nan,nan,nan,4.99473,3.75644
500,-5.06,3.757,299.364,0.338288,0.338316,-1,3.75714,nan,nan,nan,4.99472,3.75666
501,-5.01,3.758,299.365,0.338564,0.338594,-1,3.75685,nan,nan,nan,4.99472,3.75689
502,-5.06,3.761,299.366,0.338841,0.33887,-1,3.75784,nan,nan,nan,4.99471,3.75711
503,-5.02,3.762,299.367,0.339118,0.339147,-1,3.75728,nan,nan,nan,4.9947,3.75734
504,-5.05,3.757,299.368,0.339394,0.339423,-1,3.75796,nan,nan,nan,4.9947,3.75756
505,-5.05,3.757,299.369,0.339671,0.339702,-1,3.75833,nan,nan,nan,4.99469,3.75779
506,-4.94,3.759,299.37,0.339948,0.339978,-1,3.7575,nan,nan,nan,4.99469,3.75801
507,-5.03,3.757,299.371,0.340224,0.340254,-1,3.7587,nan,nan,nan,4.99468,3.75824
508,-4.99,3.76,299.372,0.340501,0.34053,-1,3.75844,nan,nan,nan,4.99468,3.75846
509,-5.01,3.758,299.373,0.340778,0.340808,-1,3.75858,nan,nan,nan,4.99467,3.75868
510,-5.08,3.759,299.374,0.341054,0.341084,-1,3.75981,nan,nan,nan,4.99466,3.75891
511,-5.04,3.756,299.375,0.341331,0.341362,-1,3.75969,nan,nan,nan,4.99466,3.75913
512,-5.02,3.759,299.376,0.341608,0.341638,-1,3.75945,nan,nan,nan,4.99465,3.75935
513,-5.02,3.761,299.377,0.341884,0.341915,-1,3.75957,nan,nan,nan,4.99465,3.75957
514,-4.9,3.764,299.378,0.342161,0.342192,-1,3.75802,nan,nan,nan,4.99464,3.75979
515,-5.04,3.761,299.379,0.342438,0.342469,-1,3.75953,nan,nan,nan,4.99463,3.76002
516,-4.85,3.759,299.38,0.342714,0.342746,-1,3.75852,nan,nan,nan,4.99463,3.76024
517,-4.94,3.761,299.381,0.342991,0.343023,-1,3.7607,nan,nan,nan,4.99462,3.76046
518,-4.98,3.759,299.382,0.343268,0.343299,-1,3.76062,nan,nan,nan,4.99462,3.76068
519,-4.97,3.76,299.383,0.343545,0.343576,-1,3.76073,nan,nan,nan,4.99461,3.7609
520,-5.04,3.761,299.384,0.343821,0.343854,-1,3.76198,nan,nan,nan,4.9946,3.76112
521,-4.98,3.762,299.385,0.344098,0.344131,-1,3.76155,nan,nan,nan,4.9946,3.76134
522,-5.09,3.762,299.386,0.344375,0.344408,-1,3.76258,nan,nan,nan,4.99459,3.76155
523,-4.98,3.763,299.387,0.344651,0.344684,-1,3.76227,nan,nan,nan,4.99459,3.76177
524,-5.01,3.765,299.388,0.344928,0.344962,-1,3.76237,nan,nan,nan,4.99458,3.76199
525,-5.01,3.762,299.389,0.345205,0.345239,-1,3.76261,nan,nan,nan,4.99457,3.76221
526,-5.03,3.757,299.39,0.345481,0.345516,-1,3.76292,nan,nan,nan,4.99457,3.76243
527,-4.98,3.763,299.391,0.345758,0.345794,-1,3.76245,nan,nan,nan,4.99456,3.76264
528,-4.99,3.761,299.392,0.346035,0.34607,-1,3.76287,nan,nan,nan,4.99456,3.76286
529,-5.02,3.763,299.392,0.346311,0.346347,-1,3.76252,nan,nan,nan,4.99455,3.76308
530,-4.99,3.764,299.393,0.346588,0.346623,-1,3.76302,nan,nan,nan,4.99454,3.76329
531,-5.01,3.764,299.394,0.346865,0.3469,-1,3.76347,nan,nan,nan,4.99454,3.76351
